id,company_id,period,financial_risk_score,financial_risk_level,risk_score_change,risk_trend,main_financial_risk_factor,financial_risk_explanation,negative_financial_signals,profitability_risk,liquidity_risk,leverage_risk,debt_growth_risk,revenue_risk,cash_risk,equity_risk,revenue,net_profit,total_assets,total_liabilities,total_debt,equity,cash,current_assets,current_liabilities,profit_margin,debt_ratio,liability_ratio,debt_to_equity,current_ratio,cash_ratio,revenue_growth,profit_growth,debt_growth,cash_growth,equity_growth,profitability_warning,liquidity_warning,leverage_warning,debt_growth_warning,profit_decline_warning,cash_decline_warning,equity_decline_warning
56,6,2025Q2,11.25,Low,-6.870000000000001,Improving,Profitability,No major financial risk drivers detected.,0,25.0,25,0,0.0,0.0,0.0,0.0,25862333.79,2004044.78,62939608.57,30796950.07,18424896.8,32142658.5,8754577.75,23911165.54,14045300.96,0.07748893801590673,0.29273929753643524,0.4893095265400059,0.5732225540709397,1.7024316964155675,0.6233100860517267,0.04508699717697606,0.037908286983183714,-0.02076332148257032,0.07163219661249864,0.003899753002993833,0,0,0,0,0,0,0
57,6,2025Q3,12.5,Low,1.25,Stable,Profitability,No major financial risk drivers detected.,1,25.0,0,0,25.0,25.0,0.0,0.0,25287627.42,2172882.38,62611107.7,27093171.93,18617490.82,35517935.77,9351260.04,24689419.87,9988315.37,0.08592670019653428,0.2973512449133686,0.43272149184480885,0.5241715323930831,2.4718302291650613,0.9362199423625127,-0.022221752091925118,0.08424841684425832,0.010452922591132285,0.06815660412633817,0.10500927513509817,0,0,0,1,0,0,0
58,6,2025Q4,26.88,Low,14.379999999999999,Deteriorating,Liquidity,No major financial risk drivers detected.,4,37.5,50,0,25.0,0.0,25.0,50.0,25385969.13,2002620.31,62400864.82,31091546.2,19100000.51,31309318.62,9322910.84,19582327.05,16845239.05,0.0788868961332421,0.3060855096334865,0.49825505286963423,0.6100420370630218,1.16248436676237,0.5534448524195921,0.0038889259307188784,-0.07835770199397529,0.02591700969078281,-0.0030315914517119458,-0.11849272934253074,0,0,0,1,1,1,1
59,6,2026Q1,21.25,Low,-5.629999999999999,Improving,Liquidity,No major financial risk drivers detected.,2,25.0,50,0,25.0,0.0,25.0,0.0,25603862.67,2217517.42,62490172.63,26542105.91,19346406.96,35948066.72,9153936.24,18118218.51,12649766.87,0.08660870621674834,0.3095911908348972,0.42474047986959446,0.5381765620579665,1.4322966340959928,0.7236446595477851,0.00858322717104798,0.10730796493320294,0.012900860912071321,-0.018124661160011657,0.1481587049625801,0,0,0,1,0,1,0
60,6,2026Q2,20.0,Low,-1.25,Stable,Liquidity,No major financial risk drivers detected.,1,25.0,50,0,25.0,0.0,0.0,0.0,26130983.24,2225088.26,62802558.02,26265905.76,19737349.35,36536652.25,9456399.76,18437631.13,13445976.83,0.08515134082646941,0.3142762010380927,0.4182298713316009,0.5402068370946602,1.3712377585585946,0.7032884170156642,0.020587540903256762,0.003414106212523027,0.020207493350486327,0.03304190810050911,0.016373217914178895,0,0,0,1,0,0,0
61,7,2024Q1,15.38,Low,,Stable,Liquidity,No major financial risk drivers detected.,0,0.0,50,0,,,,,17778592.82,2905747.87,39861806.25,23996544.42,15528243.4,15865261.83,6509578.95,12043315.62,9376149.36,0.16344082455902717,0.3895519260369693,0.601993403648135,0.9787574618300516,1.2844628597085403,0.6942699716123123,,,,,,0,0,0,0,0,0,0
62,7,2024Q2,12.5,Low,-2.880000000000001,Stable,Profitability,No major financial risk drivers detected.,2,25.0,25,0,0.0,0.0,25.0,0.0,18456471.79,2695057.71,39986701.21,20172389.2,15149740.71,19814312.01,6365934.59,16730629.47,8641726.12,0.14602236769111113,0.37886948039142837,0.5044774534928433,0.7645857551023796,1.9360286634494732,0.7366508150804484,0.03812894399816735,-0.0725080665722041,-0.024375113156714145,-0.022066613079483433,0.24891175590513415,0,0,0,0,1,1,0
63,7,2024Q3,8.75,Low,-3.75,Stable,Liquidity,No major financial risk drivers detected.,1,0.0,25,0,25.0,0.0,0.0,0.0,18825497.0,2976816.75,41605003.08,21619858.16,15495160.41,19985144.92,6428807.39,16793499.76,9865083.9,0.15812686113944296,0.3724350261483024,0.5196456329645824,0.7753339028576831,1.7023169726919405,0.6516728550073456,0.019994352886012923,0.10454657017344537,0.022800370422973337,0.009876444552032293,0.00862169273976221,0,0,0,1,0,0,0
64,7,2024Q4,11.25,Low,2.5,Stable,Liquidity,No major financial risk drivers detected.,1,0.0,50,0,0.0,0.0,0.0,25.0,19742387.07,3288014.21,41034447.39,22868583.74,14909774.67,18165863.65,6672813.27,15530935.73,13326777.38,0.16654592974708604,0.3633477631194682,0.5573021009068839,0.8207578212225545,1.1653931995073215,0.5007071912234493,0.048704693958411927,0.10454034834357873,-0.037778617614194765,0.03795507707690082,-0.09103167764269593,0,0,0,0,0,0,1
65,7,2025Q1,25.62,Low,14.370000000000001,Deteriorating,Liquidity,No major financial risk drivers detected.,3,37.5,50,0,25.0,0.0,0.0,50.0,20406287.61,2598140.15,41476003.88,25472873.14,15207732.31,16003130.75,6944333.88,12422114.0,9422771.38,0.12732056901554178,0.3666633929825932,0.614159291085494,0.9502973229160175,1.3183079052905982,0.7369736142319522,0.0336281796950908,-0.20981480490621118,0.019984047149922635,0.04069057517624808,-0.11905477998014147,0,0,0,1,1,0,1
66,7,2025Q2,0.0,Low,-25.62,Improving,Profitability,No major financial risk drivers detected.,0,0.0,0,0,0.0,0.0,0.0,0.0,20996432.24,3677332.32,42467271.19,21109657.67,15146449.35,21357613.52,7126952.4,17585666.8,7624317.19,0.17514081811453508,0.3566617050159469,0.4970806241718401,0.7091826685512568,2.306523503909994,0.9347659891888627,0.02891974480016657,0.4153710376247408,-0.004029723745183511,0.026297485569631185,0.33458970333039373,0,0,0,0,0,0,0
67,7,2025Q3,18.12,Low,18.12,Rapid Deterioration,Profitability,No major financial risk drivers detected.,2,37.5,25,0,25.0,0.0,0.0,0.0,21177550.22,2925615.5,42322803.44,20144525.32,15426155.85,22178278.12,7303414.59,16347717.66,9736830.59,0.13814702218186972,0.36448804417857816,0.475973321298491,0.6955524575232443,1.6789567723186607,0.7500813044339925,0.008626131236475265,-0.20441906104368612,0.018466803244550523,0.024759838440902016,0.03842492042622192,0,0,0,1,1,0,0
68,7,2025Q4,38.75,Low,20.63,Rapid Deterioration,Liquidity,"Main financial risk drivers: low liquidity position, declining equity.",5,50.0,75,0,25.0,25.0,25.0,75.0,20990030.28,2157574.12,41961330.01,25346194.91,15526481.86,16615135.1,7302340.66,10836516.19,11606344.89,0.10279042436903049,0.3700188210502339,0.6040369765200395,0.9344782191990723,0.9336717366840198,0.6291679877867217,-0.00885465684425124,-0.2625230075517442,0.0065036300018970206,-0.00014704491806749598,-0.25083746312042376,0,1,0,1,1,1,1
69,7,2026Q1,16.88,Low,-21.87,Improving,Liquidity,No major financial risk drivers detected.,1,12.5,50,0,25.0,0.0,0.0,0.0,22036658.44,2261934.64,42467972.34,19589411.92,15916777.35,22878560.43,7606573.14,14762691.2,10343353.26,0.10264417566568228,0.37479485063637485,0.4612749524080527,0.6957071184045648,1.4272635603668824,0.735406879064672,0.04986310863006538,0.048369378846646605,0.025137406755711744,0.04166232365281064,0.3769710744031205,0,0,0,1,0,0,0
70,7,2026Q2,16.88,Low,0.0,Stable,Liquidity,No major financial risk drivers detected.,2,12.5,50,0,0.0,0.0,25.0,50.0,22217609.2,2642875.12,41470409.98,22244808.32,15901394.93,19225601.66,7582246.72,12895747.71,9212061.86,0.11895407360032241,0.3834395400881928,0.5364019388939738,0.8270947880442041,1.399876369262679,0.8230781376884936,0.008211352029287022,0.16841356653877493,-0.0009664280439281026,-0.0031980787606020744,-0.1596673348909654,0,0,0,0,0,1,1
71,8,2024Q1,25.0,Low,,Stable,Liquidity,No major financial risk drivers detected.,0,25.0,50,0,,,,,21042194.28,2345075.45,41855853.75,22067971.3,14104067.96,19787882.46,3606816.19,16504214.2,12484196.6,0.11144633581436546,0.3369676328726182,0.5272373950800132,0.7127628733650766,1.3220085143484523,0.2889105567273748,,,,,,0,0,0,0,0,0,0
72,8,2024Q2,11.88,Low,-13.12,Improving,Liquidity,No major financial risk drivers detected.,1,12.5,25,0,25.0,0.0,0.0,0.0,21252104.29,2520478.9,42185817.69,20542041.65,14312837.65,21643776.03,3713324.46,13620841.31,7251981.36,0.11859902744717803,0.33928079230743013,0.4869418865115282,0.6612911550258728,1.8782234307894028,0.5120427474457822,0.009975671130434849,0.07479650601433718,0.014802090474328677,0.029529719394988163,0.09378939731179292,0,0,0,1,0,0,0
73,8,2024Q3,28.75,Low,16.869999999999997,Rapid Deterioration,Liquidity,Main financial risk drivers: low liquidity position.,3,50.0,75,0,0.0,0.0,25.0,0.0,21803952.92,2011507.26,42660806.2,20265208.46,14252325.78,22395597.75,3685721.75,11674943.02,12141142.26,0.09225424707989141,0.3340847735784233,0.47503107102556347,0.6363896127755733,0.9616016985868017,0.30357289874964366,0.025966775923439656,-0.20193449744808412,-0.004227803841539535,-0.0074334226102072964,0.03473616244032063,0,1,0,0,1,1,0
74,8,2024Q4,26.88,Low,-1.870000000000001,Stable,Liquidity,Main financial risk drivers: low liquidity position.,3,12.5,75,0,25.0,25.0,0.0,50.0,21678122.71,2333310.07,43544585.32,24370866.68,14852669.83,19173718.64,3764280.44,11624041.41,12325400.64,0.10763432337817963,0.34109108447929526,0.5596761687108426,0.7746368927629158,0.9430964355248739,0.3054083635856562,-0.005770981549156673,0.15998093389928902,0.04212253208823302,0.021314330090164813,-0.1438621619286763,0,1,0,1,0,0,1
75,8,2025Q1,20.0,Low,-6.879999999999999,Improving,Liquidity,No major financial risk drivers detected.,2,25.0,50,0,25.0,0.0,0.0,0.0,21820399.33,2215057.23,43729913.45,21343701.89,15347676.89,22386211.57,3886400.48,12283673.53,9606381.26,0.10151313898983536,0.3509651787339634,0.48808013110759996,0.6855861628042319,1.2786993559320796,0.40456446343458996,0.0065631430314934125,-0.050680293853958225,0.03332781686159647,0.03244180181219436,0.1675466814923492,0,0,0,1,1,0,0
76,8,2025Q2,19.38,Low,-0.620000000000001,Stable,Liquidity,No major financial risk drivers detected.,1,37.5,50,0,0.0,0.0,0.0,0.0,22422510.14,2165692.91,43049453.1,18652686.04,14956216.38,24396767.06,4021922.08,13243089.12,10111844.47,0.09658565862956502,0.34741942819245714,0.4332850871919671,0.6130409141185611,1.309661077095265,0.3977436650585667,0.02759394092170364,-0.022285798909132404,-0.02550617352747775,0.0348707243881361,0.08981222587453641,0,0,0,0,1,0,0
77,8,2025Q3,23.12,Low,3.740000000000002,Stable,Liquidity,No major financial risk drivers detected.,3,37.5,50,0,0.0,0.0,25.0,50.0,22905029.37,2074842.67,42917465.79,21960432.08,14906019.02,20957033.71,3967603.07,14320482.87,11960550.85,0.09058458893388444,0.3473182478419586,0.5116898604278004,0.7112656889456327,1.1973096431423975,0.33172410867681734,0.021519411831560475,-0.041949733307295234,-0.0033562873606941546,-0.013505734054400254,-0.14099135928709394,0,0,0,0,1,1,1
78,8,2025Q4,11.88,Low,-11.24,Improving,Liquidity,No major financial risk drivers detected.,1,12.5,25,0,25.0,0.0,0.0,0.0,23311982.98,2507418.93,43457012.01,20689492.86,15608147.15,22767519.15,3994197.96,17071061.53,9154811.62,0.10755922960956109,0.359162915904305,0.47609101277462634,0.6855444832249104,1.8647092085112729,0.4362949371098037,0.017766997956047526,0.20848629452950296,0.04710366524139853,0.006703011750618604,0.08639034822643321,0,0,0,1,0,0,0
79,8,2026Q1,33.75,Low,21.869999999999997,Rapid Deterioration,Equity Decline,Main financial risk drivers: declining equity.,4,50.0,50,0,25.0,25.0,25.0,75.0,22947229.42,2034851.15,43261513.59,26409725.84,15663980.15,16851787.74,3954126.74,17752339.75,14183850.47,0.08867524321809825,0.3620765629804678,0.6104669866683691,0.9295144462815316,1.25158819091809,0.2787766797431558,-0.01564661231577469,-0.1884678201739508,0.003577170272898167,-0.010032357034201578,-0.2598320603586711,0,0,0,1,1,1,1
80,8,2026Q2,19.38,Low,-14.370000000000001,Improving,Liquidity,No major financial risk drivers detected.,1,12.5,50,0,25.0,25.0,0.0,0.0,22240692.1,2454364.35,43125781.04,22938394.01,16016412.26,20187387.03,4125803.69,14328561.44,13361282.82,0.11035467506876731,0.3713883406574009,0.5318951554459778,0.7933870904737887,1.072394143064775,0.3087879918105049,-0.03078965687178803,0.20616407249247692,0.022499524809471927,0.043417159157624674,0.19793741420576438,0,0,0,1,0,0,0
81,9,2024Q1,40.38,Medium,,Stable,Liquidity,Main financial risk drivers: low liquidity position.,1,25.0,75,25,,,,,15918101.7,1754331.68,61233134.98,38563787.62,32105376.84,22669347.36,9555857.99,18540913.87,22635370.89,0.11020985498540947,0.5243137861631006,0.6297862690289453,1.4162461905122972,0.8191124395576449,0.4221648514812562,,,,,,0,1,0,0,0,0,0
82,9,2024Q2,24.38,Low,-16.000000000000004,Improving,Liquidity,No major financial risk drivers detected.,2,12.5,50,25,25.0,0.0,0.0,50.0,16553352.48,2058754.79,61183726.66,42471759.53,32148916.5,18711967.14,9611972.91,23090028.84,17352953.29,0.12437086641436636,0.5254488122087201,0.6941675809650658,1.718093894643297,1.3306109026010062,0.5539099166214606,0.03990744574775529,0.17352654202767415,0.001356148542251523,0.005872305768746644,-0.1745696581888716,0,0,0,1,0,0,1
83,9,2024Q3,20.0,Low,-4.379999999999999,Stable,Liquidity,No major financial risk drivers detected.,2,0.0,50,25,25.0,0.0,0.0,25.0,17578218.73,2723760.57,60833955.41,43525589.18,32787052.68,17308366.23,9911560.3,27151155.84,25007019.76,0.15495088619823993,0.5389597381762621,0.7154818207471872,1.894289284402321,1.0857413678470256,0.3963511204103595,0.06191291167382906,0.3230135921140953,0.019849383726509018,0.031168147559833326,-0.07501086868625184,0,0,0,1,0,0,1
84,9,2024Q4,26.25,Low,6.25,Deteriorating,Liquidity,No major financial risk drivers detected.,3,0.0,50,50,25.0,0.0,0.0,50.0,17972691.2,2928726.39,60478969.46,46511164.65,33201154.68,13967804.81,10012550.02,23309819.85,18591877.14,0.1629542486102471,0.5489702449701761,0.7690469111045597,2.376977279653151,1.2537636557337966,0.5385443301181367,0.022440980855856996,0.07525104161413143,0.012630046501636238,0.010189083952806044,-0.19300270029010125,0,0,1,1,0,0,1
85,9,2025Q1,25.0,Low,-1.25,Stable,Liquidity,No major financial risk drivers detected.,3,0.0,50,50,25.0,0.0,25.0,0.0,18039175.42,3122465.23,63075241.85,48259637.47,33261730.39,14815604.38,9790623.21,22458106.7,21156918.24,0.17309356759944405,0.5273341712918062,0.7651122065416226,2.245047150077856,1.0615017955469492,0.46276225577548963,0.0036991800092800453,0.06615122555029784,0.0018245061228696624,-0.022164864051285815,0.060696693684682224,0,0,1,1,0,1,0
86,9,2025Q2,36.25,Low,11.25,Deteriorating,Profitability,No major financial risk drivers detected.,3,50.0,50,50,25.0,0.0,0.0,0.0,18393581.55,2307981.62,64205539.95,47900426.21,34122447.13,16305113.74,9995613.52,28605807.72,26185569.71,0.12547755388074489,0.5314564312763793,0.7460481797567999,2.092745115067195,1.0924264026638968,0.3817222092434665,0.01964647062565117,-0.2608463345482953,0.02587708847098269,0.020937411807516515,0.10053652364062371,0,0,1,1,1,0,0
87,9,2025Q3,34.38,Low,-1.8699999999999974,Stable,Liquidity,Main financial risk drivers: low liquidity position.,4,37.5,75,25,25.0,0.0,25.0,0.0,19048092.71,1905091.48,65817180.12,46473162.45,34497579.62,19344017.68,9851704.56,18791752.73,19794466.15,0.1000148156040763,0.5241424740030324,0.7060947060519555,1.7833720063059826,0.9493437502986157,0.49769993721199707,0.03558367130516782,-0.1745638424971513,0.010993715912894775,-0.01439721130794569,0.186377353047523,0,1,0,1,1,1,0
88,9,2025Q4,16.25,Low,-18.130000000000003,Improving,Liquidity,No major financial risk drivers detected.,1,0.0,50,25,0.0,0.0,0.0,25.0,19822479.64,3300995.19,66174396.11,48472342.32,33695496.02,17702053.79,9913098.9,22765262.26,21688650.49,0.16652786381673892,0.5091923462964263,0.7324939125915961,1.9034794730448057,1.049639407970376,0.45706388715013135,0.04065430286327065,0.7327226669451066,-0.023250431155900197,0.0062318494861564044,-0.08488225751042633,0,0,0,0,0,0,1
89,9,2026Q1,27.5,Low,11.25,Deteriorating,Profitability,No major financial risk drivers detected.,1,50.0,50,25,0.0,0.0,0.0,0.0,20942836.09,2302433.13,68297281.06,43687218.2,33127469.21,24610062.86,10178047.29,30094065.58,21933312.86,0.10993893664189013,0.4850481409486435,0.6396626267101357,1.3460944573141982,1.3720711400092616,0.464045142426332,0.05651949051516336,-0.3025033368800516,-0.016857647967634892,0.02672710044282911,0.3902377177219052,0,0,0,0,1,0,0
90,9,2026Q2,17.5,Low,-10.0,Improving,Liquidity,No major financial risk drivers detected.,2,0.0,50,25,0.0,0.0,25.0,25.0,21419300.45,3299265.29,68064380.47,44736270.46,32540218.57,23328110.01,10169079.61,29919334.28,21082772.55,0.1540323549642351,0.47807999346063834,0.6572640513450045,1.3948930520325507,1.419136605920458,0.4823407161407715,0.022750708545510978,0.43294727955899437,-0.017726999798183485,-0.0008810805987127246,-0.05209059632609159,0,0,0,0,0,1,1
91,10,2024Q1,44.23,Medium,,Stable,Profitability,Main financial risk drivers: weak profitability or declining profit.,0,75.0,50,0,,,,,27531525.95,1085096.11,103664289.47,45479594.76,30692091.0,58184694.71,13297637.66,27035019.76,24592742.82,0.039412857535417505,0.2960719757683012,0.43871997765596604,0.5274942345744585,1.099308847243091,0.5407138909770456,,,,,,0,0,0,0,0,0,0
92,10,2024Q2,35.62,Low,-8.61,Improving,Profitability,Main financial risk drivers: weak profitability or declining profit.,4,87.5,25,0,25.0,25.0,25.0,25.0,27099988.71,520089.42,104326295.49,49044952.17,33306090.62,55281343.33,12982830.9,37770488.21,22429744.43,0.019191499508192968,0.31924924069783056,0.47011112528864896,0.6024833807163564,1.6839464367450219,0.5788220610590346,-0.015674294290251578,-0.5206973693786443,0.08516850872102522,-0.023673886147985157,-0.04989888482651117,0,0,0,1,1,1,1
93,10,2024Q3,25.62,Low,-9.999999999999996,Improving,Liquidity,No major financial risk drivers detected.,1,37.5,50,0,25.0,25.0,0.0,0.0,26214814.72,1046991.03,105065607.18,43773968.71,35153269.66,61291638.47,13003160.0,26986977.0,23006924.21,0.03993890634676971,0.3345839861732762,0.4166346141702276,0.5735410332880272,1.1729936932756122,0.5651846323007468,-0.032663260471151756,1.0130981130129508,0.05546069819706734,0.0015658449344819747,0.10872194447449957,0,0,0,1,0,0,0
94,10,2024Q4,46.25,Medium,20.63,Rapid Deterioration,Profitability,"Main financial risk drivers: weak profitability or declining profit, declining equity.",5,100.0,50,0,25.0,25.0,25.0,75.0,25682709.43,-98052.1,105647062.85,61269822.31,35296829.05,44377240.54,12234980.58,39433199.14,35783844.81,-0.0038178253843212215,0.3341013758244771,0.579948184617231,0.7953813400854599,1.1019832930021025,0.34191352675945164,-0.02029788482899486,-1.0936513276527307,0.004083813294993632,-0.059076364514471846,-0.2759658307760686,1,0,0,1,1,1,1
95,10,2025Q1,39.38,Low,-6.869999999999997,Improving,Profitability,Main financial risk drivers: weak profitability or declining profit.,3,87.5,50,0,25.0,25.0,25.0,0.0,25463500.33,1256397.63,106534739.73,44964315.16,36231952.98,61570424.56,12054160.34,33017090.05,22742520.68,0.04934112018054982,0.340095194035539,0.42206246782933776,0.5884635884667675,1.4517779499717267,0.5300274542830492,-0.008535279371417959,-13.813571866385317,0.026493142731754737,-0.014778956028387968,0.38743247238418776,0,0,0,1,1,1,0
96,10,2025Q2,43.12,Medium,3.739999999999995,Stable,Profitability,"Main financial risk drivers: weak profitability or declining profit, declining equity.",4,87.5,50,0,25.0,25.0,25.0,75.0,23922251.45,225418.58,107154389.36,62623073.83,37788304.73,44531315.53,11818820.63,45752226.62,32869982.15,0.00942296675006315,0.3526528866964559,0.5844191190302911,0.8485782259125637,1.391915164760745,0.3595627334406691,-0.06052776955351136,-0.8205834087732241,0.042955226588506035,-0.019523525767204064,-0.2767417823048385,0,0,0,1,1,1,1
97,10,2025Q3,33.75,Low,-9.369999999999997,Improving,Profitability,Main financial risk drivers: weak profitability or declining profit.,3,100.0,25,0,0.0,25.0,25.0,0.0,23727389.28,-214649.69,105982110.12,59875839.45,36601740.47,46106270.67,11481681.45,45885037.27,28993726.56,-0.009046494220960495,0.3453577252666235,0.5649617598876319,0.7938560186741731,1.5825850180053573,0.3960057161413748,-0.008145645087264453,-1.9522271411699958,-0.03140030410144301,-0.028525619480528674,0.035367361625303406,1,0,0,0,1,1,0
98,10,2025Q4,33.12,Low,-0.6300000000000026,Stable,Profitability,Main financial risk drivers: weak profitability or declining profit.,2,87.5,25,0,25.0,25.0,0.0,0.0,22539248.61,646488.12,105836986.34,51424809.15,38580810.92,54412177.19,11832768.74,45030981.61,27549667.99,0.028682771603715854,0.36453051295375727,0.4858869373396408,0.709047366093825,1.634538086859899,0.4295067637219827,-0.050074648162050206,-4.011828808138507,0.05407039186079454,0.030578037853506324,0.18014700385222016,0,0,0,1,1,0,0
99,10,2026Q1,48.75,Medium,15.630000000000003,Rapid Deterioration,Profitability,"Main financial risk drivers: weak profitability or declining profit, low liquidity position.",6,100.0,75,0,25.0,25.0,25.0,25.0,21608180.96,-209159.97,109945370.87,59304114.29,39699858.06,50641256.58,11771239.11,33186793.28,34230691.05,-0.009679665788952185,0.36108712668713744,0.539396191224108,0.7839429891966556,0.969504040439172,0.3438796807463225,-0.041308726218446834,-1.3235325809235288,0.029005277839297516,-0.005199935142145007,-0.06930288043487864,1,1,0,1,1,1,1
100,10,2026Q2,39.38,Low,-9.369999999999997,Improving,Profitability,Main financial risk drivers: weak profitability or declining profit.,3,87.5,50,0,25.0,25.0,25.0,0.0,21360173.61,283865.68,110552674.69,52282501.24,42252488.69,58270173.45,11552624.18,30022917.58,26798058.95,0.013289483745914179,0.3821932740069828,0.47291936976292076,0.725113487541884,1.1203392617359698,0.4310992897491182,-0.011477474686976241,-2.3571702080469796,0.06429823064208695,-0.018571955590833245,0.15064627904618244,0,0,0,1,1,1,0
101,11,2024Q1,34.62,Low,,Stable,Profitability,No major financial risk drivers detected.,0,50.0,50,0,,,,,14364302.41,1022471.88,40448743.01,23351251.17,15942409.94,17097491.84,7554166.66,14066288.13,10554732.62,0.07118145043285816,0.3941385752348006,0.577304742553482,0.9324414416565091,1.3326996179274129,0.7157136928021963,,,,,,0,0,0,0,0,0,0
102,11,2024Q2,16.25,Low,-18.369999999999997,Improving,Liquidity,No major financial risk drivers detected.,0,25.0,50,0,0.0,0.0,0.0,0.0,14403986.17,1064126.02,41844145.63,23563229.18,15710628.37,18280916.45,7680116.8,14331537.95,11522727.89,0.07387718978905407,0.375455828610259,0.5631188981214718,0.859400479892243,1.2437625956990292,0.6665189765233621,0.0027626653120567113,0.04073866559538053,-0.014538678334851562,0.016672936363307578,0.0692162699110841,0,0,0,0,0,0,0
103,11,2024Q3,40.0,Medium,23.75,Rapid Deterioration,Liquidity,Main financial risk drivers: low liquidity position.,3,25.0,100,25,25.0,25.0,0.0,50.0,13982346.43,1353865.3,42249587.76,26425550.9,16163934.05,15824036.86,7754164.32,10651341.16,15791738.84,0.09682675985592785,0.382582053624279,0.6254629287772251,1.0214798027208338,0.6744881781492278,0.4910266309849891,-0.029272434381961143,0.2722791046872437,0.02885344044326099,0.009641457536166742,-0.1343958655858306,0,1,0,1,0,0,1
104,11,2024Q4,29.38,Low,-10.620000000000001,Improving,Profitability,Main financial risk drivers: weak profitability or declining profit.,2,62.5,50,0,25.0,0.0,0.0,0.0,14429682.59,736850.54,41908836.81,21634561.95,16851491.99,20274274.86,8170949.8,11378763.77,9952589.16,0.05106491673702159,0.4020987761220567,0.5162291200799376,0.8311760645628339,1.1432968433713584,0.8209873499892364,0.03199292495286854,-0.45574309349681985,0.042536546973847456,0.05374989009776354,0.28123278777549565,0,0,0,1,1,0,0
105,11,2025Q1,11.25,Low,-18.13,Improving,Profitability,No major financial risk drivers detected.,0,25.0,25,0,0.0,0.0,0.0,0.0,14488041.93,1358474.06,42444453.92,20612219.92,16746210.96,21832234.0,8405976.49,13220874.67,8698246.57,0.09376519384493527,0.3945441491970549,0.4856281095959027,0.7670406500773124,1.5199471023962936,0.9663989658550229,0.0040443952689883655,0.8436222629354386,-0.006247579149814886,0.02876369280839297,0.0768441362642156,0,0,0,0,0,0,0
106,11,2025Q2,20.62,Low,9.370000000000001,Deteriorating,Liquidity,No major financial risk drivers detected.,2,12.5,50,0,25.0,25.0,0.0,25.0,14330899.33,1613480.3,42612476.82,21627457.28,16933122.77,20985019.54,8702968.01,14722508.9,10243833.09,0.1125875119799617,0.39737476048452797,0.507538141266861,0.8069147964205327,1.437207026964552,0.8495812000779095,-0.01084636562754615,0.1877152074585804,0.011161438873931395,0.03533099579249477,-0.03880566963509102,0,0,0,1,0,0,1
107,11,2025Q3,28.12,Low,7.5,Deteriorating,Profitability,Main financial risk drivers: weak profitability or declining profit.,3,62.5,50,0,0.0,0.0,25.0,25.0,15504451.49,1054860.73,42204675.82,21233788.44,16916646.59,20970887.38,8316962.8,14394868.09,11734161.05,0.06803599151381523,0.4008239907385693,0.5031145963674885,0.8066729024606493,1.2267488087697584,0.7087820564726269,0.0818896381152654,-0.3462202606378275,-0.0009730148551919671,-0.04435328379427195,-0.0006734404022384899,0,0,0,0,1,1,1
108,11,2025Q4,25.0,Low,-3.120000000000001,Stable,Liquidity,No major financial risk drivers detected.,2,25.0,50,0,25.0,25.0,0.0,50.0,15456557.34,1334157.2,42444446.36,23891500.57,17576488.5,18552945.79,8333305.13,14392722.32,13580363.31,0.08631658205979262,0.4141057313110398,0.5628887314811473,0.947369150912611,1.059818650757437,0.613629027425482,-0.003089058005753431,0.2647709427954532,0.03900547939507448,0.001964939653210873,-0.11529991774720982,0,0,0,1,0,0,1
109,11,2026Q1,38.75,Low,13.75,Deteriorating,Equity Decline,Main financial risk drivers: declining equity.,4,50.0,50,25,25.0,25.0,25.0,75.0,15379489.68,1013883.05,41012949.51,27108653.17,17828943.31,13904296.35,8201530.4,14700169.04,14161802.64,0.0659243623225345,0.4347149747338423,0.6609778982950305,1.2822614579845315,1.0380153864367085,0.5791303980493828,-0.004986081848935231,-0.24005728110600455,0.014363210831332962,-0.015813021117588644,-0.2505612581752711,0,0,0,1,1,1,1
110,11,2026Q2,15.0,Low,-23.75,Improving,Profitability,No major financial risk drivers detected.,1,25.0,25,0,0.0,25.0,25.0,0.0,14487061.47,1176929.84,41844106.7,22768434.84,17639377.63,19075671.86,7760775.18,17918108.4,9864911.34,0.08124006669242083,0.42154986737953226,0.5441252457182937,0.9247054446867592,1.8163476368354263,0.7867050105693094,-0.058027166607520275,0.16081419844231548,-0.010632468604781287,-0.05374060675310066,0.37192644487903204,0,0,0,0,0,1,0
111,12,2024Q1,26.92,Low,,Stable,Profitability,No major financial risk drivers detected.,0,50.0,25,0,,,,,11306649.21,1103511.99,24756098.76,11416854.27,6306777.72,13339244.48,2486940.5,11069970.89,5900202.73,0.0975984988571163,0.25475652610460015,0.46117340137804486,0.47279872030653414,1.876201784341061,0.4215008557850011,,,,,,0,0,0,0,0,0,0
112,12,2024Q2,10.62,Low,-16.300000000000004,Improving,Profitability,No major financial risk drivers detected.,2,37.5,0,0,0.0,0.0,25.0,0.0,11594966.08,1065056.3,25057718.99,10104790.24,6279510.12,14952928.75,2474934.62,11085422.9,5362867.35,0.09185505957081679,0.25060182542976156,0.40326057786954217,0.4199518519072727,2.067070128072439,0.4614946554663524,0.025499762541938642,-0.034848456879929324,-0.004323539089308492,-0.0048275702615321325,0.12097268870208144,0,0,0,0,1,1,0
